 	Area	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1014	711.500	0.545	48.065	558.000	624.500	2.981	25.913	2.053	0.487	0.895
1015	754.750	0.777	37.316	608.000	598.500	107.949	30.395	1.168	0.856	0.952
1016	1446.000	0.829	47.056	2419.000	602.500	132.847	40.854	1.090	0.917	0.965
1017	1437.500	0.751	57.786	818.500	656.000	80.538	39.195	1.438	0.695	0.950
1018	196.500	0.756	22.743	1676.500	614.500	33.341	13.682	1.638	0.610	0.947
1019	289.750	0.748	25.710	1953.500	609.000	13.496	14.221	1.781	0.561	0.949
1020	1223.750	0.750	51.208	732.500	606.500	153.935	35.864	1.448	0.691	0.961
1021	561.500	0.670	39.319	2083.500	611.500	172.694	23.334	1.555	0.643	0.944
1022	1374.250	0.801	48.749	896.500	600.500	111.038	38.133	1.095	0.914	0.969
1023	144.500	0.669	20.988	1172.000	601.500	167.619	9.500	2.100	0.476	0.934
1024	300.250	0.761	24.135	1470.000	605.000	140.042	17.197	1.305	0.766	0.931
1025	960.500	0.752	45.047	16.500	620.500	171.060	31.011	1.288	0.776	0.958
1026	2278.250	0.806	64.856	1849.000	646.500	27.553	48.759	1.301	0.769	0.976
1027	1542.500	0.816	51.364	2249.000	649.000	48.552	40.817	1.128	0.887	0.973
1028	230.750	0.612	29.415	312.000	619.500	31.799	11.534	2.503	0.399	0.922
1029	382.750	0.647	32.928	1611.500	628.500	48.077	17.899	1.703	0.587	0.942
1030	371.000	0.781	26.907	1634.000	624.000	48.013	17.577	1.326	0.754	0.962
1031	626.000	0.774	33.679	2180.000	608.500	139.214	27.284	1.017	0.983	0.959
1032	381.500	0.729	28.657	2286.000	623.500	42.879	18.306	1.569	0.637	0.948
1033	2175.750	0.815	62.444	2556.500	648.500	24.102	49.693	1.189	0.841	0.967
1034	27.750	0.808	7.810	634.500	605.500	140.194	5.500	1.166	0.858	0.917
1035	120.250	0.614	20.718	187.000	625.000	70.253	10.000	1.898	0.527	0.916
1036	272.500	0.724	27.354	2325.000	612.000	161.896	14.508	1.920	0.521	0.939
1037	3038.750	0.702	81.187	1160.000	674.000	49.246	55.548	1.570	0.637	0.913
1038	219.750	0.771	22.023	1908.500	616.000	177.397	15.743	1.136	0.880	0.919
1039	393.750	0.593	39.000	1978.000	613.500	157.380	16.239	2.349	0.426	0.938
1040	174.500	0.665	22.589	1123.000	631.500	84.920	13.529	1.502	0.666	0.904
1041	641.000	0.597	47.461	1516.000	640.500	41.583	17.653	2.758	0.363	0.948
1042	200.750	0.651	22.456	1933.000	617.500	11.560	14.575	1.625	0.615	0.915
1043	1093.500	0.778	43.566	143.000	619.500	170.754	35.312	1.153	0.867	0.954
1044	15.500	0.838	6.103	636.500	617.000	55.008	3.500	1.617	0.618	0.939
1045	1204.750	0.762	47.413	2072.500	612.000	117.646	37.479	1.104	0.906	0.964
1046	223.750	0.536	26.315	2351.000	612.000	165.700	14.500	2.190	0.457	0.831
1047	1951.000	0.743	66.830	2614.000	640.000	9.039	40.353	1.642	0.609	0.931
1048	233.250	0.600	24.703	2791.500	631.500	35.942	16.405	1.371	0.730	0.912
1049	166.000	0.693	18.722	2831.000	627.500	55.886	12.476	1.416	0.706	0.922
1050	422.500	0.764	32.280	777.500	625.000	16.189	19.131	1.684	0.594	0.950
1051	5913.000	0.800	98.322	1551.500	698.500	55.987	78.320	1.174	0.851	0.959
1052	607.500	0.850	31.313	2305.500	623.500	160.408	27.287	1.108	0.903	0.965
1053	226.250	0.702	21.966	121.500	621.000	168.179	13.265	1.486	0.673	0.924
1054	1051.250	0.767	44.637	1828.000	659.000	85.503	29.669	1.390	0.719	0.961
1055	1676.000	0.850	53.824	1946.500	660.000	54.834	43.479	1.151	0.868	0.978
1056	1243.250	0.678	53.540	1462.500	639.500	11.310	35.557	1.508	0.663	0.914
1057	973.000	0.641	47.257	2218.500	656.000	60.180	33.292	1.242	0.805	0.904
1058	404.250	0.798	29.125	422.000	633.500	34.509	21.022	1.275	0.784	0.955
1059	1544.750	0.715	63.186	1667.000	622.500	140.136	33.573	1.888	0.530	0.967
1060	507.250	0.765	31.293	635.500	617.500	102.926	24.357	1.250	0.800	0.951
1061	501.250	0.755	32.315	1907.000	617.500	98.005	24.131	1.206	0.829	0.940
1062	864.500	0.784	45.541	1924.500	662.500	81.158	26.000	1.656	0.604	0.964
1063	1112.500	0.685	52.424	2094.500	661.500	57.068	33.245	1.583	0.632	0.943
1064	1454.500	0.760	54.829	2795.500	665.500	61.098	34.966	1.576	0.635	0.964
1065	548.250	0.817	29.908	97.000	639.500	38.211	22.988	1.226	0.816	0.953
1066	4170.500	0.769	90.616	2477.000	704.500	72.665	61.420	1.451	0.689	0.962
1067	404.750	0.629	37.263	239.000	624.000	168.389	15.665	2.246	0.445	0.940
1068	1062.500	0.741	48.564	1077.500	618.500	151.060	29.000	1.634	0.612	0.958
1069	3018.750	0.825	71.767	2347.500	672.000	39.346	57.821	1.171	0.854	0.973
1070	1624.500	0.794	51.442	2710.000	620.000	117.810	44.810	1.069	0.935	0.946
1071	1047.750	0.750	49.422	273.000	645.500	25.787	27.663	1.858	0.538	0.968
1072	1039.250	0.842	43.226	1133.500	621.000	119.827	35.049	1.180	0.848	0.969
1073	1288.500	0.792	49.510	1791.000	620.000	110.082	37.316	1.209	0.827	0.964
1074	442.000	0.657	33.801	2051.500	649.500	60.781	22.768	1.314	0.761	0.939
1075	548.000	0.793	36.235	2764.000	648.000	50.599	22.678	1.513	0.661	0.964
1076	1736.500	0.726	56.080	2.500	658.000	21.991	46.214	1.275	0.784	0.913
1077	222.250	0.782	19.723	2341.500	638.500	59.534	17.039	1.103	0.906	0.934
1078	366.500	0.778	28.623	2542.000	648.500	62.987	17.000	1.642	0.609	0.975
1079	1461.500	0.717	53.444	1656.000	675.500	79.216	35.307	1.465	0.683	0.962
1080	598.750	0.679	39.115	2821.500	652.000	32.471	24.772	1.436	0.696	0.951
1081	746.250	0.759	37.583	187.500	626.000	123.056	27.284	1.395	0.717	0.956
1082	1002.750	0.757	45.500	481.500	666.000	67.380	30.759	1.256	0.796	0.965
1083	2117.250	0.679	76.859	505.500	683.000	48.428	43.402	1.626	0.615	0.932
1084	4207.000	0.848	82.037	557.500	626.000	134.012	71.664	1.090	0.918	0.982
1085	485.000	0.666	34.234	715.500	642.500	6.710	21.981	1.442	0.694	0.935
1086	825.250	0.765	42.544	2014.000	629.500	150.422	28.329	1.364	0.733	0.961
1087	513.250	0.781	29.841	2286.000	624.500	148.707	25.000	1.101	0.908	0.958
1088	1846.500	0.740	65.376	1328.000	625.000	96.147	40.763	1.563	0.640	0.969
1089	661.500	0.769	35.784	1609.000	638.000	15.396	25.285	1.269	0.788	0.954
1090	75.250	0.662	16.101	800.000	640.000	64.231	8.500	1.824	0.548	0.923
1091	122.750	0.631	19.105	2746.500	631.000	6.009	8.674	2.144	0.466	0.896
1092	737.250	0.743	40.140	2856.500	630.500	129.440	23.455	1.684	0.594	0.949
1093	512.500	0.750	31.016	133.000	655.500	69.228	23.034	1.098	0.911	0.944
1094	470.500	0.674	36.770	447.000	626.500	135.000	18.481	1.871	0.534	0.944
1095	1625.000	0.727	61.735	2129.000	662.500	28.018	32.619	1.740	0.575	0.961
1096	695.250	0.681	43.786	2521.000	627.000	96.557	20.000	2.125	0.471	0.968
1097	13.500	0.513	8.016	2533.000	627.000	176.424	3.000	2.510	0.398	0.837
1098	965.500	0.728	51.100	54.500	660.000	36.646	30.432	1.538	0.650	0.954
1099	129.250	0.704	17.671	2452.500	637.000	25.115	12.492	1.192	0.839	0.904
1100	44.750	0.721	10.198	779.000	629.500	101.310	7.607	1.282	0.780	0.865
1101	935.750	0.742	44.969	1979.500	660.000	41.845	32.899	1.374	0.728	0.963
1102	1764.750	0.819	57.987	215.000	679.500	44.301	41.508	1.338	0.747	0.970
1103	208.500	0.787	20.396	2675.000	640.000	168.690	14.690	1.305	0.766	0.937
1104	482.000	0.783	31.089	838.000	652.000	27.801	24.037	1.195	0.837	0.946
1105	292.000	0.700	26.387	1241.000	644.000	9.819	15.564	1.500	0.666	0.914
1106	360.250	0.767	27.586	2186.000	651.000	43.531	19.500	1.179	0.848	0.952
1107	479.000	0.746	33.144	2735.500	656.000	33.930	23.653	1.206	0.829	0.962
1108	638.000	0.628	46.992	386.500	656.000	20.556	20.008	2.211	0.452	0.943
1109	3672.000	0.812	83.416	1244.000	688.500	39.894	62.937	1.265	0.791	0.981
1110	1696.750	0.796	56.569	768.000	690.000	81.870	40.486	1.293	0.773	0.967
1111	336.000	0.766	25.739	787.000	657.500	65.925	17.879	1.238	0.808	0.942
1112	429.500	0.758	30.203	863.000	653.500	19.335	22.600	1.221	0.819	0.937
1113	242.250	0.780	21.219	2324.000	651.500	34.439	16.981	1.270	0.788	0.947
1114	2128.250	0.707	69.771	1045.000	697.000	62.700	50.168	1.328	0.753	0.940
1115	590.500	0.718	34.645	1725.500	669.000	69.734	27.069	1.287	0.777	0.948
1116	220.500	0.649	24.910	1884.000	646.000	169.592	12.350	1.956	0.511	0.908
1117	123.250	0.709	16.560	257.500	638.500	151.113	10.691	1.336	0.749	0.911
1118	317.000	0.741	26.401	689.000	653.500	24.624	18.421	1.289	0.776	0.933
1119	321.000	0.716	26.505	2439.000	641.500	144.211	17.584	1.373	0.728	0.933
1120	108.000	0.689	16.325	800.500	641.000	139.970	9.665	1.568	0.638	0.922
1121	1482.250	0.559	68.648	1186.000	686.000	26.378	38.270	2.058	0.486	0.844
1122	444.750	0.682	33.064	165.000	647.000	159.647	18.550	1.545	0.647	0.924
1123	162.750	0.517	26.926	2207.000	638.500	111.801	10.617	2.441	0.410	0.888
1124	334.750	0.763	25.986	301.000	654.500	11.094	18.102	1.461	0.684	0.949
1125	378.250	0.727	31.257	422.000	654.000	7.352	18.067	1.617	0.618	0.946
1126	2157.750	0.769	67.502	1418.000	657.500	179.576	39.460	1.629	0.614	0.976
1127	1408.250	0.766	50.120	1733.500	664.000	28.610	41.025	1.201	0.833	0.966
1128	430.500	0.804	27.203	89.000	666.500	72.897	22.627	1.182	0.846	0.952
1129	671.250	0.781	37.121	120.000	640.500	94.635	25.394	1.461	0.684	0.954
1130	222.000	0.613	26.043	643.500	647.500	176.698	11.065	2.347	0.426	0.918
1131	769.000	0.723	44.365	2287.000	670.500	39.971	29.326	1.481	0.675	0.962
1132	1881.750	0.778	65.364	1482.000	694.000	50.587	43.603	1.428	0.700	0.973
1133	2268.750	0.798	70.018	2600.000	710.000	78.048	47.823	1.427	0.701	0.973
1134	1006.500	0.729	47.215	2658.500	673.000	24.394	29.214	1.577	0.634	0.923
1135	4346.500	0.756	85.564	2409.000	723.000	70.189	71.514	1.168	0.856	0.933
1136	1376.500	0.827	49.216	702.500	658.000	159.171	37.916	1.248	0.801	0.969
1137	73.750	0.793	12.420	678.500	653.500	49.899	9.500	1.145	0.874	0.952
1138	1586.250	0.798	52.158	876.500	679.000	29.268	44.043	1.009	0.991	0.946
1139	749.500	0.632	42.793	964.500	672.000	30.160	28.919	1.334	0.750	0.836
1140	1775.500	0.718	58.252	1085.500	648.500	147.265	43.602	1.260	0.794	0.909
1141	1310.250	0.726	52.273	2243.000	663.500	14.967	39.220	1.298	0.771	0.914
1142	1062.000	0.772	48.083	2047.500	669.500	16.928	29.279	1.554	0.644	0.965
1143	2532.500	0.838	65.622	2807.500	685.500	19.125	51.692	1.214	0.824	0.966
1144	868.750	0.775	39.699	1867.500	654.500	130.914	28.370	1.294	0.773	0.959
1145	1150.500	0.771	50.695	133.500	656.500	165.141	33.960	1.411	0.709	0.963
1146	235.000	0.789	21.477	259.000	650.000	167.905	15.000	1.399	0.715	0.933
1147	77.250	0.665	16.008	667.500	660.000	51.340	8.102	2.112	0.473	0.898
1148	761.750	0.739	42.991	1829.500	678.500	33.136	23.408	1.676	0.597	0.956
1149	1402.250	0.777	54.589	2763.500	649.500	118.443	33.073	1.598	0.626	0.966
1150	575.250	0.720	36.359	2892.500	679.500	58.496	21.995	1.471	0.680	0.942
1151	2414.250	0.799	61.946	630.000	649.000	117.392	54.705	1.094	0.914	0.963
1152	117.000	0.661	18.035	1904.000	662.500	46.123	9.232	1.996	0.501	0.891
1153	75.750	0.545	17.692	2541.000	661.500	42.709	8.807	1.932	0.518	0.892
1154	7219.000	0.789	116.559	2538.000	764.500	80.618	90.542	1.317	0.759	0.950
1155	243.500	0.525	32.202	2218.000	664.000	25.769	11.243	2.868	0.349	0.924
1156	326.250	0.654	29.841	327.000	650.500	98.673	14.759	1.932	0.518	0.928
1157	2162.500	0.741	59.666	435.500	699.500	50.440	52.000	1.175	0.851	0.921
1158	1253.500	0.783	51.152	921.000	683.000	39.447	35.071	1.318	0.759	0.969
1159	1103.000	0.737	47.056	1621.500	653.500	132.847	36.314	1.296	0.772	0.962
1160	64.500	0.694	13.086	2886.000	663.500	83.418	8.029	1.618	0.618	0.867
1161	1147.500	0.763	49.056	993.500	662.000	150.038	31.559	1.568	0.638	0.953
1162	1042.750	0.795	46.824	2169.500	660.000	173.254	32.341	1.396	0.716	0.962
1163	325.000	0.729	26.315	797.000	672.500	38.830	19.198	1.353	0.739	0.910
1164	1081.750	0.828	42.146	819.000	690.000	48.366	35.170	1.087	0.920	0.965
1165	368.000	0.696	29.774	2324.000	652.500	139.086	19.103	1.263	0.792	0.951
1166	580.250	0.804	34.004	281.500	653.500	126.027	26.081	1.176	0.851	0.963
1167	404.500	0.689	31.816	2018.500	653.500	149.808	20.604	1.375	0.727	0.948
1168	663.500	0.737	35.306	1992.000	667.500	167.735	25.149	1.310	0.764	0.951
1169	620.000	0.796	34.205	420.000	654.500	105.255	23.775	1.387	0.721	0.953
1170	739.250	0.770	37.696	668.000	661.000	158.199	27.721	1.237	0.808	0.959
1171	640.250	0.800	34.004	848.000	659.000	143.973	28.153	1.074	0.931	0.960
1172	202.000	0.617	26.239	784.000	678.000	59.036	12.340	1.945	0.514	0.912
1173	300.500	0.704	25.495	2638.000	655.500	138.180	18.081	1.121	0.892	0.930
1174	948.500	0.793	42.465	2678.000	678.500	12.236	29.234	1.342	0.745	0.956
1175	3022.750	0.775	72.127	19.500	673.000	150.058	55.290	1.197	0.835	0.976
1176	464.750	0.687	32.500	1781.500	656.000	149.490	18.493	1.693	0.591	0.936
1177	88.750	0.654	15.075	1942.500	671.000	84.289	11.025	1.267	0.789	0.868
1178	950.000	0.721	46.760	374.000	666.500	155.353	29.976	1.509	0.663	0.922
1179	265.000	0.759	22.192	1819.500	657.000	112.521	17.679	1.064	0.940	0.948
1180	174.750	0.627	24.052	2735.000	665.500	20.695	9.000	2.412	0.415	0.961
1181	5073.750	0.814	97.603	1359.000	736.500	53.541	71.373	1.220	0.820	0.981
1182	565.750	0.723	39.205	1895.500	689.500	52.253	21.072	1.900	0.526	0.950
1183	1461.500	0.749	53.759	169.000	695.500	43.493	39.708	1.276	0.784	0.966
1184	425.000	0.761	28.657	1135.500	680.500	47.121	23.186	1.143	0.875	0.968
1185	1214.500	0.757	50.658	2130.500	693.500	41.399	31.113	1.463	0.684	0.965
1186	1716.750	0.843	53.891	1943.000	692.000	27.041	43.543	1.179	0.848	0.974
1187	1497.750	0.818	49.980	236.000	682.000	160.115	43.600	1.115	0.897	0.971
1188	575.000	0.756	33.242	311.000	693.500	74.291	25.433	1.200	0.833	0.932
1189	256.000	0.764	22.461	351.500	672.000	163.179	16.795	1.250	0.800	0.938
1190	222.000	0.747	23.114	1925.500	663.500	128.853	15.142	1.539	0.650	0.930
1191	2115.500	0.801	62.837	2096.500	723.000	64.047	47.215	1.290	0.775	0.961
1192	661.000	0.810	36.541	2873.000	697.500	73.301	25.948	1.426	0.701	0.959
1193	1450.250	0.774	53.935	96.000	717.000	79.315	34.114	1.511	0.662	0.960
1194	2192.750	0.737	73.371	1654.500	688.500	14.604	41.974	1.799	0.556	0.957
1195	2993.250	0.789	77.631	2188.000	716.000	24.749	56.094	1.379	0.725	0.953
1196	85.500	0.728	15.338	1728.000	679.000	70.974	8.485	1.673	0.598	0.887
1197	1937.500	0.759	58.380	1849.000	721.500	73.583	45.273	1.125	0.889	0.951
1198	1721.000	0.669	71.437	2720.500	670.000	144.975	34.709	2.161	0.463	0.968
1199	181.500	0.671	21.708	2796.000	666.500	97.943	10.000	1.947	0.514	0.955
1200	3230.000	0.746	84.837	2905.000	750.000	79.816	58.456	1.445	0.692	0.958
1201	335.250	0.761	27.322	482.000	667.000	145.437	17.000	1.376	0.726	0.960
1202	991.500	0.787	43.709	1207.000	695.500	35.690	29.370	1.388	0.720	0.966
1203	3473.000	0.742	83.206	1729.000	680.000	146.023	58.354	1.296	0.772	0.949
1204	1903.750	0.797	61.729	2007.500	711.500	35.106	42.832	1.313	0.762	0.974
1205	2729.250	0.755	80.774	2273.500	707.000	24.503	49.151	1.675	0.597	0.973
1206	378.750	0.655	32.718	980.500	674.500	141.203	20.795	1.521	0.657	0.938
1207	2287.000	0.792	64.856	1810.500	673.000	115.577	48.633	1.243	0.805	0.965
1208	1732.250	0.764	56.626	114.500	712.500	29.055	44.977	1.225	0.817	0.950
1209	641.250	0.618	42.980	312.000	694.500	29.249	26.177	1.466	0.682	0.948
1210	2494.750	0.755	73.056	796.000	746.000	78.152	48.237	1.536	0.651	0.937
1211	241.750	0.768	23.049	964.500	692.000	49.399	14.887	1.228	0.814	0.955
1212	355.250	0.663	29.129	2348.000	673.500	129.428	15.973	1.581	0.633	0.929
1213	1436.000	0.767	57.090	2618.500	702.500	17.324	33.812	1.617	0.619	0.965
1214	1070.250	0.682	51.732	350.500	674.000	122.768	31.320	1.712	0.584	0.940
1215	370.250	0.591	32.070	947.500	701.500	59.036	17.389	1.732	0.577	0.862
1216	488.250	0.779	29.095	537.000	693.500	19.058	25.504	1.085	0.922	0.949
1217	1322.750	0.751	50.220	1144.000	716.000	35.272	36.590	1.248	0.802	0.967
1218	293.500	0.695	27.074	1772.000	681.500	175.764	14.277	1.830	0.546	0.926
1219	1163.250	0.733	48.541	1519.500	723.000	78.111	36.551	1.157	0.864	0.956
1220	825.000	0.742	41.140	671.000	693.500	16.232	31.305	1.272	0.786	0.957
1221	470.000	0.791	30.008	1912.500	687.000	169.439	23.905	1.205	0.830	0.942
1222	414.500	0.675	33.425	749.000	676.500	124.641	18.471	2.028	0.493	0.906
1223	918.500	0.712	48.283	2059.500	676.500	105.619	26.197	1.835	0.545	0.960
1224	734.000	0.724	39.395	1305.500	713.500	66.038	25.411	1.593	0.628	0.944
1225	635.750	0.776	35.641	2368.000	701.500	34.136	24.000	1.317	0.759	0.971
1226	47.750	0.681	12.083	2667.500	677.500	155.556	7.425	1.610	0.621	0.897
1227	1980.250	0.727	63.018	1422.000	678.000	128.234	47.723	1.362	0.734	0.971
1228	348.000	0.674	30.017	284.000	679.000	150.018	19.938	1.416	0.706	0.948
1229	320.250	0.785	25.244	1106.000	688.500	172.030	18.983	1.259	0.794	0.947
1230	357.750	0.728	30.104	1991.500	679.000	122.106	19.799	1.432	0.698	0.939
1231	1085.000	0.794	45.105	2159.000	709.500	31.399	33.225	1.264	0.791	0.960
1232	157.250	0.744	18.507	852.000	679.500	91.548	13.395	1.163	0.860	0.904
1233	102.250	0.683	18.035	1126.500	679.500	136.123	9.621	1.798	0.556	0.917
1234	985.000	0.676	50.085	371.500	680.500	121.945	29.971	1.615	0.619	0.943
1235	2145.500	0.853	61.400	853.000	724.000	30.324	49.853	1.148	0.871	0.980
1236	470.000	0.723	33.144	208.000	701.500	33.930	21.539	1.515	0.660	0.952
1237	323.500	0.788	24.824	1186.000	702.000	55.670	20.096	1.106	0.904	0.951
1238	1771.750	0.683	58.234	1593.000	720.000	29.867	44.167	1.010	0.990	0.902
1239	878.250	0.688	47.024	1701.000	720.000	54.958	30.702	1.482	0.675	0.956
1240	1732.500	0.768	56.615	706.500	730.000	51.814	44.724	1.325	0.755	0.954
1241	3316.000	0.709	89.202	454.000	755.000	52.745	53.446	1.729	0.578	0.940
1242	272.250	0.739	23.854	2677.000	684.000	123.024	18.307	1.332	0.751	0.933
1243	1273.250	0.744	54.002	2691.000	704.000	179.469	37.578	1.255	0.797	0.952
1244	1449.250	0.826	51.276	920.000	684.000	113.565	39.487	1.208	0.828	0.971
1245	156.000	0.599	22.561	1001.500	684.000	167.196	10.267	2.076	0.482	0.912
1246	345.750	0.710	29.129	2253.500	709.000	50.572	18.192	1.455	0.687	0.950
1247	711.250	0.727	39.756	565.000	686.000	140.102	23.994	1.647	0.607	0.956
1248	865.750	0.757	39.825	596.500	697.000	151.504	33.213	1.123	0.891	0.960
1249	365.500	0.660	29.841	404.500	694.500	171.327	17.346	1.750	0.571	0.896
1250	779.250	0.814	36.346	2802.000	722.500	82.093	30.878	1.035	0.967	0.968
1251	122.750	0.702	16.978	2860.000	703.500	76.373	10.376	1.511	0.662	0.890
1252	275.000	0.772	22.204	1021.500	694.500	172.235	18.744	1.077	0.928	0.937
1253	1421.500	0.779	53.949	812.500	732.500	55.574	39.542	1.192	0.839	0.974
1254	1098.250	0.831	43.246	1903.000	731.000	79.340	34.301	1.176	0.850	0.963
1255	251.500	0.683	27.830	1089.000	691.000	162.216	15.815	1.643	0.609	0.917
1256	2671.500	0.735	70.889	1243.500	689.500	117.288	56.015	1.152	0.868	0.960
1257	835.250	0.764	41.692	1638.500	728.000	67.433	25.275	1.525	0.656	0.961
1258	857.750	0.830	39.538	2329.500	705.000	170.538	31.316	1.156	0.865	0.959
1259	4483.750	0.805	88.060	959.000	769.500	56.581	69.234	1.233	0.811	0.954
1260	331.500	0.785	24.627	1974.000	702.000	174.174	18.201	1.186	0.843	0.927
1261	802.250	0.805	37.202	1562.000	714.500	36.254	30.000	1.083	0.923	0.980
1262	2390.500	0.779	70.146	1104.000	753.500	59.597	49.395	1.394	0.717	0.974
1263	527.750	0.743	36.056	1924.000	717.000	19.440	22.286	1.611	0.621	0.950
1264	1498.250	0.735	51.971	2110.500	720.000	30.018	44.014	1.093	0.915	0.955
1265	1142.000	0.821	44.936	515.000	728.500	34.574	36.000	1.047	0.955	0.976
1266	588.750	0.784	32.206	669.000	695.000	117.759	25.993	1.216	0.822	0.950
1267	2876.250	0.752	78.772	260.000	743.500	28.843	47.232	1.500	0.667	0.968
1268	2168.250	0.789	67.641	1467.500	745.500	48.296	46.770	1.322	0.757	0.978
1269	162.500	0.680	21.219	1008.500	696.000	145.561	12.949	1.380	0.725	0.915
1270	3922.000	0.819	80.352	136.000	756.000	38.938	66.366	1.217	0.822	0.967
1271	1996.000	0.825	58.194	214.500	705.500	139.879	48.614	1.059	0.944	0.974
1272	2141.750	0.784	64.002	1198.500	704.000	134.050	45.227	1.315	0.761	0.949
1273	449.250	0.807	27.951	2863.000	724.000	63.435	21.523	1.183	0.845	0.952
1274	119.750	0.746	16.101	2780.000	701.000	126.158	9.500	1.383	0.723	0.960
1275	109.250	0.744	16.378	1552.500	699.500	121.264	8.500	1.782	0.561	0.974
1276	450.250	0.605	39.157	2821.500	711.000	5.128	17.055	2.342	0.427	0.939
1277	1919.500	0.772	56.890	399.000	723.500	12.693	49.937	1.068	0.936	0.957
1278	5867.750	0.740	113.772	1315.000	812.000	79.875	78.696	1.317	0.759	0.961
1279	397.750	0.594	37.736	2444.500	725.500	32.005	18.385	2.000	0.500	0.946
1280	257.500	0.540	31.257	207.000	702.000	97.352	13.807	2.631	0.380	0.921
1281	65.500	0.666	14.089	553.000	703.000	152.526	8.000	1.588	0.630	0.919
1282	594.750	0.641	41.319	1185.000	703.000	111.286	18.054	2.418	0.414	0.958
1283	162.500	0.662	22.853	1957.500	707.500	169.919	11.157	1.937	0.516	0.907
1284	750.500	0.737	44.071	2368.500	703.000	155.179	23.000	1.848	0.541	0.965
1285	1951.750	0.798	60.828	2477.500	705.500	133.668	47.439	1.200	0.833	0.974
1286	1209.250	0.722	54.374	2596.000	752.500	65.556	31.570	1.791	0.558	0.960
1287	6404.000	0.802	110.114	2605.000	754.000	13.658	79.372	1.302	0.768	0.955
1288	1364.500	0.570	63.018	1422.000	704.000	128.234	31.105	2.255	0.444	0.913
1289	1465.000	0.774	52.175	1658.500	741.500	39.946	39.228	1.135	0.881	0.955
1290	58.250	0.683	12.619	1997.000	712.500	33.690	8.288	1.376	0.727	0.874
1291	448.000	0.732	30.203	633.500	711.000	160.665	23.005	1.325	0.755	0.940
1292	3202.500	0.740	88.414	707.000	769.000	46.375	49.935	1.692	0.591	0.977
